sqrt_s,ReOmega_11,ImOmega_11,ReOmega_12,ImOmega_12,ReOmega_21,ImOmega_21,ReOmega_22,ImOmega_22
3.553250,-0.124217,0.018103,0.053747,-0.012609,0.083862,-0.015193,-0.179601,0.025195
3.553740,-0.124176,0.018089,0.053728,-0.012600,0.083833,-0.015181,-0.179542,0.025176
3.554760,-0.124092,0.018062,0.053690,-0.012581,0.083773,-0.015158,-0.179420,0.025138
3.556440,-0.123953,0.018017,0.053626,-0.012549,0.083675,-0.015120,-0.179218,0.025075
3.558560,-0.123777,0.017960,0.053546,-0.012509,0.083551,-0.015071,-0.178963,0.024996
3.560840,-0.123590,0.017900,0.053460,-0.012467,0.083419,-0.015020,-0.178691,0.024912
3.562960,-0.123415,0.017844,0.053380,-0.012427,0.083296,-0.014972,-0.178437,0.024834
3.564640,-0.123277,0.017799,0.053317,-0.012396,0.083198,-0.014934,-0.178237,0.024771
3.565650,-0.123194,0.017772,0.053278,-0.012377,0.083140,-0.014911,-0.178116,0.024734
3.566150,-0.123154,0.017759,0.053260,-0.012368,0.083111,-0.014900,-0.178057,0.024716
3.567160,-0.123071,0.017733,0.053222,-0.012349,0.083052,-0.014878,-0.177936,0.024679
3.568840,-0.122933,0.017689,0.053159,-0.012318,0.082955,-0.014840,-0.177737,0.024617
3.570960,-0.122760,0.017633,0.053080,-0.012279,0.082833,-0.014793,-0.177485,0.024540
3.573240,-0.122574,0.017574,0.052995,-0.012237,0.082702,-0.014742,-0.177216,0.024457
3.575360,-0.122402,0.017519,0.052916,-0.012199,0.082581,-0.014696,-0.176965,0.024381
3.577040,-0.122266,0.017476,0.052853,-0.012168,0.082484,-0.014658,-0.176767,0.024320
3.578060,-0.122183,0.017449,0.052816,-0.012150,0.082426,-0.014636,-0.176648,0.024283
3.578550,-0.122143,0.017437,0.052797,-0.012141,0.082398,-0.014625,-0.176590,0.024266
3.579560,-0.122061,0.017411,0.052760,-0.012122,0.082340,-0.014603,-0.176471,0.024229
3.581240,-0.121925,0.017368,0.052698,-0.012092,0.082244,-0.014566,-0.176273,0.024169
3.583370,-0.121754,0.017313,0.052619,-0.012054,0.082124,-0.014520,-0.176025,0.024094
3.585640,-0.121571,0.017255,0.052535,-0.012013,0.081995,-0.014471,-0.175759,0.024013
3.587760,-0.121401,0.017202,0.052457,-0.011975,0.081874,-0.014425,-0.175511,0.023938
3.589440,-0.121266,0.017159,0.052396,-0.011945,0.081779,-0.014389,-0.175316,0.023878
3.590460,-0.121185,0.017133,0.052358,-0.011927,0.081722,-0.014367,-0.175198,0.023843
3.590950,-0.121145,0.017121,0.052340,-0.011919,0.081694,-0.014356,-0.175140,0.023825
3.591970,-0.121064,0.017095,0.052303,-0.011901,0.081637,-0.014335,-0.175023,0.023790
3.593650,-0.120930,0.017053,0.052242,-0.011871,0.081542,-0.014299,-0.174828,0.023731
3.595770,-0.120761,0.017000,0.052164,-0.011834,0.081423,-0.014254,-0.174582,0.023657
3.598040,-0.120580,0.016943,0.052082,-0.011794,0.081296,-0.014205,-0.174319,0.023578
3.600170,-0.120411,0.016891,0.052005,-0.011757,0.081177,-0.014160,-0.174075,0.023504
3.601850,-0.120278,0.016849,0.051943,-0.011728,0.081083,-0.014125,-0.173881,0.023446
3.602860,-0.120198,0.016824,0.051907,-0.011710,0.081026,-0.014104,-0.173765,0.023411
3.603350,-0.120159,0.016812,0.051889,-0.011701,0.080999,-0.014093,-0.173708,0.023394
3.604370,-0.120079,0.016787,0.051852,-0.011684,0.080942,-0.014072,-0.173592,0.023359
3.606050,-0.119946,0.016746,0.051791,-0.011655,0.080849,-0.014037,-0.173399,0.023302
3.608170,-0.119779,0.016694,0.051715,-0.011618,0.080731,-0.013993,-0.173156,0.023229
3.610450,-0.119600,0.016638,0.051633,-0.011579,0.080605,-0.013946,-0.172897,0.023152
3.612570,-0.119434,0.016587,0.051557,-0.011543,0.080488,-0.013902,-0.172655,0.023080
3.614250,-0.119302,0.016546,0.051497,-0.011514,0.080395,-0.013867,-0.172464,0.023023
3.615260,-0.119223,0.016521,0.051460,-0.011497,0.080339,-0.013846,-0.172349,0.022989
3.615760,-0.119184,0.016509,0.051443,-0.011489,0.080312,-0.013836,-0.172293,0.022972
3.616770,-0.119105,0.016485,0.051407,-0.011472,0.080256,-0.013815,-0.172178,0.022938
3.618450,-0.118974,0.016445,0.051347,-0.011443,0.080164,-0.013781,-0.171987,0.022882
3.620580,-0.118809,0.016394,0.051271,-0.011407,0.080047,-0.013738,-0.171748,0.022811
3.622850,-0.118632,0.016339,0.051190,-0.011369,0.079923,-0.013692,-0.171491,0.022735
3.624970,-0.118467,0.016289,0.051115,-0.011334,0.079807,-0.013648,-0.171252,0.022665
3.626650,-0.118337,0.016249,0.051055,-0.011306,0.079715,-0.013615,-0.171063,0.022609
3.627670,-0.118259,0.016225,0.051020,-0.011289,0.079660,-0.013594,-0.170950,0.022576
3.628160,-0.118221,0.016214,0.051002,-0.011281,0.079633,-0.013584,-0.170894,0.022560
3.629170,-0.118142,0.016190,0.050966,-0.011264,0.079578,-0.013564,-0.170781,0.022526
3.630860,-0.118013,0.016150,0.050907,-0.011236,0.079487,-0.013530,-0.170593,0.022471
3.632980,-0.117850,0.016100,0.050832,-0.011201,0.079372,-0.013488,-0.170356,0.022402
3.635250,-0.117675,0.016047,0.050752,-0.011164,0.079249,-0.013443,-0.170102,0.022328
3.637370,-0.117512,0.015998,0.050678,-0.011129,0.079134,-0.013401,-0.169866,0.022259
3.639060,-0.117384,0.015959,0.050619,-0.011102,0.079044,-0.013368,-0.169680,0.022204
3.640070,-0.117306,0.015935,0.050584,-0.011085,0.078989,-0.013348,-0.169567,0.022172
3.640560,-0.117269,0.015924,0.050567,-0.011077,0.078963,-0.013338,-0.169512,0.022156
3.641580,-0.117191,0.015901,0.050531,-0.011061,0.078908,-0.013318,-0.169400,0.022123
3.643260,-0.117063,0.015862,0.050473,-0.011033,0.078818,-0.013285,-0.169214,0.022069
3.645380,-0.116902,0.015813,0.050399,-0.010999,0.078705,-0.013244,-0.168980,0.022001
3.647660,-0.116729,0.015761,0.050320,-0.010963,0.078583,-0.013200,-0.168730,0.021929
3.649780,-0.116569,0.015713,0.050246,-0.010929,0.078470,-0.013159,-0.168496,0.021861
3.651460,-0.116442,0.015675,0.050188,-0.010902,0.078381,-0.013126,-0.168312,0.021808
3.652470,-0.116365,0.015652,0.050153,-0.010886,0.078327,-0.013107,-0.168201,0.021776
3.652970,-0.116328,0.015640,0.050136,-0.010878,0.078300,-0.013097,-0.168147,0.021760
3.653980,-0.116251,0.015617,0.050101,-0.010862,0.078247,-0.013078,-0.168036,0.021728
3.655660,-0.116125,0.015580,0.050043,-0.010835,0.078158,-0.013045,-0.167852,0.021676
3.657780,-0.115965,0.015532,0.049971,-0.010802,0.078045,-0.013005,-0.167621,0.021609
3.660060,-0.115795,0.015481,0.049892,-0.010766,0.077925,-0.012962,-0.167373,0.021538
3.662180,-0.115636,0.015434,0.049820,-0.010733,0.077814,-0.012921,-0.167143,0.021472
3.663860,-0.115510,0.015396,0.049763,-0.010706,0.077725,-0.012889,-0.166960,0.021420
3.664880,-0.115435,0.015374,0.049728,-0.010690,0.077672,-0.012870,-0.166850,0.021389
3.665370,-0.115398,0.015363,0.049711,-0.010683,0.077646,-0.012861,-0.166797,0.021373
3.666380,-0.115322,0.015340,0.049676,-0.010667,0.077593,-0.012842,-0.166687,0.021342
3.668070,-0.115197,0.015303,0.049619,-0.010641,0.077505,-0.012811,-0.166506,0.021290
3.670190,-0.115040,0.015257,0.049547,-0.010608,0.077394,-0.012771,-0.166277,0.021225
3.672460,-0.114871,0.015207,0.049470,-0.010573,0.077276,-0.012729,-0.166033,0.021156
3.674580,-0.114714,0.015161,0.049398,-0.010540,0.077165,-0.012689,-0.165805,0.021091
3.676260,-0.114590,0.015124,0.049342,-0.010515,0.077078,-0.012658,-0.165625,0.021040
3.677280,-0.114515,0.015102,0.049308,-0.010499,0.077025,-0.012639,-0.165516,0.021009
3.677770,-0.114479,0.015091,0.049291,-0.010492,0.077000,-0.012630,-0.165463,0.020994
3.678790,-0.114404,0.015069,0.049257,-0.010476,0.076947,-0.012612,-0.165355,0.020964
3.680470,-0.114280,0.015033,0.049200,-0.010451,0.076860,-0.012581,-0.165176,0.020913
3.682590,-0.114125,0.014987,0.049129,-0.010419,0.076751,-0.012542,-0.164950,0.020849
3.684860,-0.113958,0.014938,0.049053,-0.010384,0.076634,-0.012501,-0.164708,0.020781
3.686990,-0.113803,0.014893,0.048982,-0.010353,0.076525,-0.012462,-0.164483,0.020718
3.688670,-0.113680,0.014857,0.048926,-0.010327,0.076438,-0.012432,-0.164305,0.020668
3.689680,-0.113606,0.014836,0.048892,-0.010312,0.076386,-0.012413,-0.164197,0.020638
3.690170,-0.113570,0.014825,0.048876,-0.010305,0.076361,-0.012404,-0.164145,0.020624
3.691190,-0.113496,0.014804,0.048842,-0.010290,0.076309,-0.012386,-0.164038,0.020594
3.692870,-0.113374,0.014768,0.048786,-0.010265,0.076223,-0.012356,-0.163861,0.020544
3.694990,-0.113220,0.014723,0.048716,-0.010233,0.076115,-0.012318,-0.163637,0.020482
3.697270,-0.113055,0.014676,0.048641,-0.010200,0.075999,-0.012277,-0.163398,0.020415
3.699390,-0.112902,0.014631,0.048571,-0.010169,0.075892,-0.012240,-0.163176,0.020353
3.701070,-0.112781,0.014596,0.048515,-0.010144,0.075806,-0.012210,-0.163000,0.020304
3.702080,-0.112708,0.014575,0.048482,-0.010129,0.075755,-0.012192,-0.162894,0.020275
3.702580,-0.112672,0.014565,0.048466,-0.010122,0.075730,-0.012183,-0.162842,0.020261
3.703590,-0.112599,0.014544,0.048432,-0.010107,0.075679,-0.012165,-0.162736,0.020231
3.705270,-0.112478,0.014509,0.048377,-0.010083,0.075594,-0.012136,-0.162561,0.020183
3.707400,-0.112326,0.014465,0.048308,-0.010052,0.075487,-0.012099,-0.162340,0.020122
3.709670,-0.112163,0.014418,0.048233,-0.010019,0.075373,-0.012059,-0.162104,0.020056
3.711790,-0.112012,0.014375,0.048164,-0.009989,0.075266,-0.012022,-0.161884,0.019996
3.713470,-0.111892,0.014341,0.048109,-0.009965,0.075182,-0.011993,-0.161710,0.019948
3.714490,-0.111820,0.014320,0.048076,-0.009950,0.075131,-0.011975,-0.161605,0.019919
3.714980,-0.111785,0.014310,0.048060,-0.009943,0.075107,-0.011967,-0.161555,0.019905
3.716000,-0.111712,0.014289,0.048027,-0.009929,0.075056,-0.011949,-0.161450,0.019876
3.717680,-0.111593,0.014255,0.047973,-0.009905,0.074972,-0.011921,-0.161277,0.019829
3.719800,-0.111443,0.014212,0.047904,-0.009875,0.074867,-0.011884,-0.161058,0.019769
3.722070,-0.111282,0.014166,0.047831,-0.009842,0.074753,-0.011845,-0.160825,0.019705
3.724190,-0.111132,0.014124,0.047762,-0.009812,0.074648,-0.011809,-0.160608,0.019646
3.725880,-0.111013,0.014090,0.047708,-0.009789,0.074565,-0.011781,-0.160436,0.019599
3.726890,-0.110942,0.014070,0.047675,-0.009775,0.074515,-0.011763,-0.160332,0.019571
3.727380,-0.110907,0.014060,0.047660,-0.009768,0.074491,-0.011755,-0.160282,0.019557
3.728400,-0.110836,0.014040,0.047627,-0.009754,0.074441,-0.011738,-0.160178,0.019529
3.730080,-0.110718,0.014007,0.047573,-0.009730,0.074358,-0.011710,-0.160007,0.019482
3.732200,-0.110569,0.013965,0.047505,-0.009701,0.074253,-0.011674,-0.159791,0.019424
3.734480,-0.110410,0.013920,0.047433,-0.009669,0.074142,-0.011636,-0.159560,0.019361
3.736600,-0.110262,0.013878,0.047365,-0.009640,0.074038,-0.011601,-0.159346,0.019303
3.738280,-0.110145,0.013845,0.047312,-0.009617,0.073955,-0.011573,-0.159176,0.019257
3.739290,-0.110074,0.013825,0.047279,-0.009603,0.073906,-0.011556,-0.159073,0.019230
3.739790,-0.110040,0.013816,0.047264,-0.009596,0.073882,-0.011548,-0.159024,0.019216
3.740800,-0.109969,0.013796,0.047232,-0.009582,0.073832,-0.011531,-0.158921,0.019189
3.742480,-0.109853,0.013763,0.047178,-0.009559,0.073750,-0.011503,-0.158752,0.019143
3.744600,-0.109706,0.013722,0.047111,-0.009530,0.073647,-0.011468,-0.158539,0.019086
3.746880,-0.109548,0.013678,0.047039,-0.009500,0.073537,-0.011431,-0.158311,0.019024
3.749000,-0.109402,0.013637,0.046973,-0.009471,0.073434,-0.011396,-0.158098,0.018968
3.750680,-0.109286,0.013605,0.046920,-0.009448,0.073353,-0.011369,-0.157930,0.018922
3.751700,-0.109216,0.013586,0.046888,-0.009435,0.073304,-0.011353,-0.157829,0.018895
3.752190,-0.109182,0.013576,0.046872,-0.009428,0.073280,-0.011345,-0.157780,0.018882
3.753200,-0.109113,0.013557,0.046841,-0.009414,0.073231,-0.011328,-0.157679,0.018855
3.754890,-0.108997,0.013525,0.046788,-0.009392,0.073150,-0.011301,-0.157512,0.018811
3.757010,-0.108852,0.013484,0.046722,-0.009364,0.073049,-0.011267,-0.157301,0.018755
3.759280,-0.108696,0.013442,0.046651,-0.009333,0.072940,-0.011230,-0.157075,0.018695
3.761400,-0.108552,0.013402,0.046585,-0.009305,0.072838,-0.011196,-0.156865,0.018639
3.763080,-0.108437,0.013370,0.046533,-0.009283,0.072758,-0.011170,-0.156699,0.018595
3.764100,-0.108368,0.013351,0.046501,-0.009270,0.072709,-0.011154,-0.156599,0.018568
3.764590,-0.108335,0.013342,0.046486,-0.009263,0.072686,-0.011146,-0.156551,0.018555
3.765610,-0.108266,0.013323,0.046454,-0.009250,0.072637,-0.011130,-0.156451,0.018529
3.767290,-0.108152,0.013291,0.046402,-0.009228,0.072557,-0.011103,-0.156285,0.018485
3.769410,-0.108008,0.013252,0.046337,-0.009200,0.072457,-0.011070,-0.156077,0.018430
3.771680,-0.107854,0.013210,0.046267,-0.009171,0.072349,-0.011034,-0.155854,0.018371
3.773810,-0.107711,0.013170,0.046201,-0.009143,0.072249,-0.011001,-0.155646,0.018317
3.775490,-0.107598,0.013140,0.046150,-0.009122,0.072169,-0.010975,-0.155482,0.018274
3.776500,-0.107530,0.013121,0.046119,-0.009109,0.072122,-0.010959,-0.155383,0.018248
3.776990,-0.107497,0.013112,0.046104,-0.009102,0.072098,-0.010951,-0.155335,0.018235
3.778010,-0.107428,0.013093,0.046073,-0.009089,0.072051,-0.010935,-0.155236,0.018209
3.779690,-0.107316,0.013063,0.046021,-0.009068,0.071972,-0.010909,-0.155073,0.018167
3.781810,-0.107174,0.013024,0.045956,-0.009041,0.071872,-0.010877,-0.154867,0.018113
3.784090,-0.107022,0.012983,0.045887,-0.009012,0.071766,-0.010842,-0.154647,0.018055
3.786210,-0.106880,0.012944,0.045823,-0.008985,0.071666,-0.010809,-0.154441,0.018002
3.787890,-0.106768,0.012914,0.045772,-0.008963,0.071588,-0.010783,-0.154279,0.017959
3.788910,-0.106701,0.012896,0.045741,-0.008951,0.071541,-0.010768,-0.154181,0.017934
3.789400,-0.106668,0.012887,0.045726,-0.008944,0.071518,-0.010760,-0.154134,0.017922
3.790410,-0.106601,0.012869,0.045695,-0.008932,0.071471,-0.010745,-0.154036,0.017896
3.792090,-0.106489,0.012839,0.045644,-0.008911,0.071392,-0.010720,-0.153875,0.017854
3.794220,-0.106349,0.012801,0.045581,-0.008884,0.071294,-0.010688,-0.153671,0.017802
3.796490,-0.106198,0.012760,0.045512,-0.008856,0.071189,-0.010653,-0.153453,0.017745
3.798610,-0.106059,0.012723,0.045448,-0.008829,0.071091,-0.010622,-0.153250,0.017693
3.800290,-0.105948,0.012693,0.045398,-0.008808,0.071013,-0.010596,-0.153090,0.017652
3.801310,-0.105881,0.012675,0.045367,-0.008796,0.070967,-0.010581,-0.152993,0.017627
3.801800,-0.105849,0.012667,0.045353,-0.008790,0.070944,-0.010574,-0.152946,0.017615
3.802820,-0.105782,0.012649,0.045322,-0.008777,0.070897,-0.010559,-0.152850,0.017590
3.804500,-0.105672,0.012619,0.045272,-0.008757,0.070820,-0.010534,-0.152690,0.017549
3.806620,-0.105533,0.012582,0.045209,-0.008731,0.070723,-0.010502,-0.152488,0.017497
3.808890,-0.105384,0.012542,0.045141,-0.008703,0.070619,-0.010469,-0.152273,0.017442
3.811010,-0.105246,0.012506,0.045078,-0.008677,0.070522,-0.010438,-0.152072,0.017390
3.812700,-0.105137,0.012477,0.045028,-0.008657,0.070446,-0.010413,-0.151914,0.017350
3.813710,-0.105071,0.012459,0.044998,-0.008644,0.070399,-0.010398,-0.151818,0.017325
3.814200,-0.105039,0.012451,0.044984,-0.008638,0.070377,-0.010391,-0.151772,0.017314
3.815220,-0.104973,0.012433,0.044954,-0.008626,0.070331,-0.010376,-0.151676,0.017289
3.816900,-0.104864,0.012404,0.044904,-0.008606,0.070255,-0.010352,-0.151518,0.017249
3.819020,-0.104727,0.012368,0.044842,-0.008580,0.070158,-0.010321,-0.151319,0.017198
3.821300,-0.104580,0.012329,0.044775,-0.008553,0.070056,-0.010288,-0.151106,0.017144
3.823420,-0.104443,0.012293,0.044712,-0.008528,0.069960,-0.010258,-0.150908,0.017094
3.825100,-0.104335,0.012264,0.044663,-0.008508,0.069884,-0.010234,-0.150751,0.017054
3.826110,-0.104270,0.012247,0.044633,-0.008496,0.069839,-0.010219,-0.150657,0.017030
3.826610,-0.104238,0.012239,0.044619,-0.008490,0.069817,-0.010212,-0.150611,0.017019
3.827620,-0.104173,0.012222,0.044589,-0.008478,0.069771,-0.010197,-0.150516,0.016995
3.829300,-0.104065,0.012194,0.044540,-0.008458,0.069696,-0.010174,-0.150360,0.016955
3.831420,-0.103929,0.012158,0.044478,-0.008433,0.069601,-0.010143,-0.150163,0.016906
3.833700,-0.103784,0.012120,0.044412,-0.008407,0.069499,-0.010111,-0.149953,0.016853
3.835820,-0.103649,0.012085,0.044351,-0.008382,0.069404,-0.010081,-0.149757,0.016804
3.837500,-0.103542,0.012057,0.044302,-0.008362,0.069330,-0.010058,-0.149602,0.016765
3.838520,-0.103477,0.012040,0.044273,-0.008351,0.069284,-0.010044,-0.149508,0.016741
3.839010,-0.103446,0.012032,0.044259,-0.008345,0.069263,-0.010037,-0.149463,0.016730
3.840020,-0.103382,0.012015,0.044229,-0.008333,0.069218,-0.010022,-0.149370,0.016707
3.841710,-0.103275,0.011987,0.044181,-0.008314,0.069143,-0.009999,-0.149215,0.016668
3.843830,-0.103141,0.011952,0.044120,-0.008289,0.069049,-0.009969,-0.149020,0.016619
3.846100,-0.102997,0.011915,0.044054,-0.008263,0.068949,-0.009938,-0.148812,0.016567
3.848220,-0.102863,0.011880,0.043993,-0.008239,0.068855,-0.009909,-0.148618,0.016519
3.849900,-0.102758,0.011853,0.043945,-0.008220,0.068781,-0.009885,-0.148465,0.016481
3.850920,-0.102694,0.011837,0.043916,-0.008208,0.068737,-0.009872,-0.148373,0.016458
3.851410,-0.102663,0.011829,0.043902,-0.008202,0.068715,-0.009865,-0.148328,0.016447
3.852430,-0.102599,0.011812,0.043873,-0.008191,0.068671,-0.009851,-0.148236,0.016424
3.854110,-0.102494,0.011785,0.043825,-0.008172,0.068597,-0.009828,-0.148083,0.016386
3.856230,-0.102361,0.011751,0.043765,-0.008148,0.068504,-0.009799,-0.147890,0.016339
3.858500,-0.102219,0.011714,0.043700,-0.008122,0.068405,-0.009768,-0.147684,0.016288
3.860630,-0.102087,0.011680,0.043640,-0.008099,0.068312,-0.009739,-0.147493,0.016241
3.862310,-0.101982,0.011654,0.043593,-0.008080,0.068239,-0.009717,-0.147341,0.016203
3.863320,-0.101919,0.011637,0.043564,-0.008068,0.068195,-0.009703,-0.147250,0.016181
3.863810,-0.101889,0.011630,0.043550,-0.008063,0.068174,-0.009696,-0.147206,0.016170
3.864830,-0.101826,0.011614,0.043521,-0.008052,0.068130,-0.009683,-0.147114,0.016147
3.866510,-0.101721,0.011587,0.043474,-0.008033,0.068057,-0.009660,-0.146963,0.016110
3.868630,-0.101590,0.011553,0.043414,-0.008010,0.067965,-0.009632,-0.146773,0.016064
3.870910,-0.101450,0.011518,0.043350,-0.007985,0.067867,-0.009602,-0.146569,0.016014
3.873030,-0.101319,0.011484,0.043291,-0.007961,0.067776,-0.009574,-0.146380,0.015967
3.874710,-0.101216,0.011458,0.043244,-0.007943,0.067703,-0.009551,-0.146230,0.015931
3.875730,-0.101153,0.011442,0.043216,-0.007932,0.067660,-0.009538,-0.146140,0.015909
3.876220,-0.101123,0.011435,0.043202,-0.007926,0.067639,-0.009532,-0.146096,0.015898
3.877230,-0.101061,0.011419,0.043174,-0.007915,0.067595,-0.009518,-0.146006,0.015876
3.878910,-0.100958,0.011393,0.043127,-0.007897,0.067523,-0.009496,-0.145856,0.015840
3.881040,-0.100828,0.011360,0.043068,-0.007874,0.067433,-0.009468,-0.145668,0.015794
3.883310,-0.100689,0.011325,0.043005,-0.007849,0.067336,-0.009439,-0.145467,0.015745
3.885430,-0.100560,0.011292,0.042946,-0.007827,0.067245,-0.009411,-0.145279,0.015700
3.887110,-0.100457,0.011266,0.042899,-0.007809,0.067174,-0.009390,-0.145131,0.015664
3.888130,-0.100396,0.011251,0.042871,-0.007798,0.067131,-0.009376,-0.145042,0.015642
3.888620,-0.100366,0.011243,0.042858,-0.007792,0.067110,-0.009370,-0.144998,0.015632
3.889640,-0.100304,0.011228,0.042830,-0.007782,0.067067,-0.009357,-0.144909,0.015610
3.891320,-0.100202,0.011202,0.042783,-0.007764,0.066996,-0.009335,-0.144761,0.015574
3.893440,-0.100074,0.011170,0.042725,-0.007741,0.066906,-0.009308,-0.144575,0.015530
3.895710,-0.099936,0.011136,0.042663,-0.007717,0.066810,-0.009279,-0.144376,0.015482
3.897830,-0.099808,0.011104,0.042604,-0.007695,0.066721,-0.009252,-0.144191,0.015437
3.899520,-0.099707,0.011079,0.042559,-0.007677,0.066650,-0.009231,-0.144044,0.015402
3.900530,-0.099646,0.011063,0.042531,-0.007666,0.066608,-0.009218,-0.143956,0.015381
3.901020,-0.099617,0.011056,0.042517,-0.007661,0.066587,-0.009212,-0.143913,0.015371
3.902040,-0.099556,0.011041,0.042490,-0.007651,0.066545,-0.009199,-0.143825,0.015350
3.903720,-0.099455,0.011016,0.042444,-0.007633,0.066474,-0.009178,-0.143679,0.015315
3.905840,-0.099328,0.010984,0.042386,-0.007611,0.066386,-0.009151,-0.143495,0.015271
3.908120,-0.099192,0.010951,0.042325,-0.007587,0.066291,-0.009123,-0.143298,0.015224
3.910240,-0.099066,0.010919,0.042267,-0.007565,0.066203,-0.009096,-0.143115,0.015180
3.911920,-0.098966,0.010894,0.042222,-0.007548,0.066133,-0.009075,-0.142970,0.015146
3.912930,-0.098905,0.010880,0.042194,-0.007538,0.066091,-0.009063,-0.142882,0.015125
3.913430,-0.098876,0.010872,0.042181,-0.007533,0.066070,-0.009057,-0.142840,0.015115
3.914440,-0.098816,0.010858,0.042154,-0.007522,0.066028,-0.009044,-0.142753,0.015094
3.916120,-0.098716,0.010833,0.042108,-0.007505,0.065959,-0.009023,-0.142608,0.015060
3.918240,-0.098591,0.010802,0.042051,-0.007483,0.065871,-0.008997,-0.142426,0.015017
3.920520,-0.098456,0.010769,0.041990,-0.007460,0.065778,-0.008969,-0.142232,0.014971
3.922640,-0.098331,0.010738,0.041934,-0.007439,0.065690,-0.008943,-0.142050,0.014928
3.924320,-0.098232,0.010714,0.041889,-0.007422,0.065621,-0.008923,-0.141907,0.014894
3.925340,-0.098172,0.010700,0.041862,-0.007412,0.065580,-0.008911,-0.141821,0.014874
3.925830,-0.098144,0.010692,0.041848,-0.007407,0.065559,-0.008905,-0.141779,0.014864
3.926840,-0.098084,0.010678,0.041821,-0.007396,0.065518,-0.008892,-0.141692,0.014844
3.928530,-0.097985,0.010654,0.041777,-0.007380,0.065449,-0.008872,-0.141549,0.014810
3.930650,-0.097861,0.010623,0.041720,-0.007358,0.065363,-0.008846,-0.141369,0.014768
3.932920,-0.097728,0.010591,0.041660,-0.007336,0.065270,-0.008819,-0.141177,0.014723
