sqrt_s	ReOmega_11	ImOmega_11	ReOmega_12	ImOmega_12	ReOmega_21	ImOmega_21	ReOmega_22	ImOmega_22
0	1	0	0	0	0	0	1	0
0.001	1	0	2.78255e-07	0	1.19786e-06	0	1	0
0.002	1.00001	0	1.11303e-06	0	4.79153e-06	0	1	0
0.003	1.00002	0	2.50436e-06	0	1.07812e-05	0	1.00001	0
0.004	1.00004	0	4.4523e-06	0	1.91674e-05	0	1.00001	0
0.005	1.00006	0	6.95693e-06	0	2.99506e-05	0	1.00002	0
0.006	1.00009	0	1.00184e-05	0	4.31315e-05	0	1.00003	0
0.007	1.00012	0	1.36367e-05	0	5.87111e-05	0	1.00004	0
0.008	1.00015	0	1.78121e-05	0	7.66904e-05	0	1.00005	0
0.009	1.0002	0	2.25447e-05	0	9.70706e-05	0	1.00007	0
0.01	1.00024	0	2.78348e-05	0	0.000119853	0	1.00009	0
0.011	1.00029	0	3.36825e-05	0	0.000145039	0	1.0001	0
0.012	1.00035	0	4.00881e-05	0	0.000172631	0	1.00012	0
0.013	1.00041	0	4.70519e-05	0	0.00020263	0	1.00015	0
0.014	1.00047	0	5.45741e-05	0	0.000235039	0	1.00017	0
0.015	1.00054	0	6.2655e-05	0	0.00026986	0	1.00019	0
0.016	1.00062	0	7.1295e-05	0	0.000307094	0	1.00022	0
0.017	1.0007	0	8.04944e-05	0	0.000346745	0	1.00025	0
0.018	1.00078	0	9.02536e-05	0	0.000388815	0	1.00028	0
0.019	1.00087	0	0.000100573	0	0.000433307	0	1.00031	0
0.02	1.00097	0	0.000111453	0	0.000480224	0	1.00034	0
0.021	1.00107	0	0.000122894	0	0.00052957	0	1.00038	0
0.022	1.00117	0	0.000134897	0	0.000581347	0	1.00042	0
0.023	1.00128	0	0.000147461	0	0.00063556	0	1.00045	0
0.024	1.00139	0	0.000160589	0	0.000692211	0	1.00049	0
0.025	1.00151	0	0.000174279	0	0.000751305	0	1.00054	0
0.026	1.00164	0	0.000188533	0	0.000812847	0	1.00058	0
0.027	1.00177	0	0.000203351	0	0.000876839	0	1.00063	0
0.028	1.0019	0	0.000218734	0	0.000943286	0	1.00067	0
0.029	1.00204	0	0.000234682	0	0.00101219	0	1.00072	0
0.03	1.00218	0	0.000251197	0	0.00108357	0	1.00077	0
0.031	1.00233	0	0.000268278	0	0.00115741	0	1.00083	0
0.032	1.00248	0	0.000285927	0	0.00123372	0	1.00088	0
0.033	1.00264	0	0.000304144	0	0.00131252	0	1.00094	0
0.034	1.00281	0	0.000322931	0	0.0013938	0	1.00099	0
0.035	1.00297	0	0.000342287	0	0.00147758	0	1.00105	0
0.036	1.00315	0	0.000362213	0	0.00156385	0	1.00111	0
0.037	1.00333	0	0.000382711	0	0.00165262	0	1.00118	0
0.038	1.00351	0	0.000403782	0	0.0017439	0	1.00124	0
0.039	1.0037	0	0.000425425	0	0.0018377	0	1.00131	0
0.04	1.00389	0	0.000447642	0	0.00193402	0	1.00138	0
0.041	1.00409	0	0.000470435	0	0.00203286	0	1.00145	0
0.042	1.00429	0	0.000493803	0	0.00213425	0	1.00152	0
0.043	1.0045	0	0.000517748	0	0.00223817	0	1.00159	0
0.044	1.00472	0	0.000542271	0	0.00234465	0	1.00167	0
0.045	1.00493	0	0.000567373	0	0.00245368	0	1.00174	0
0.046	1.00516	0	0.000593055	0	0.00256528	0	1.00182	0
0.047	1.00539	0	0.000619319	0	0.00267945	0	1.0019	0
0.048	1.00562	0	0.000646164	0	0.0027962	0	1.00198	0
0.049	1.00586	0	0.000673592	0	0.00291555	0	1.00207	0
0.05	1.00611	0	0.000701605	0	0.00303748	0	1.00215	0
0.051	1.00635	0	0.000730204	0	0.00316203	0	1.00224	0
0.052	1.00661	0	0.000759389	0	0.00328919	0	1.00233	0
0.053	1.00687	0	0.000789163	0	0.00341898	0	1.00242	0
0.054	1.00713	0	0.000819526	0	0.0035514	0	1.00251	0
0.055	1.00741	0	0.000850479	0	0.00368646	0	1.00261	0
0.056	1.00768	0	0.000882025	0	0.00382417	0	1.0027	0
0.057	1.00796	0	0.000914164	0	0.00396455	0	1.0028	0
0.058	1.00825	0	0.000946897	0	0.0041076	0	1.0029	0
0.059	1.00854	0	0.000980226	0	0.00425334	0	1.003	0
0.06	1.00884	0	0.00101415	0	0.00440177	0	1.00311	0
0.061	1.00914	0	0.00104868	0	0.0045529	0	1.00321	0
0.062	1.00945	0	0.00108381	0	0.00470675	0	1.00332	0
0.063	1.00976	0	0.00111953	0	0.00486332	0	1.00343	0
0.064	1.01008	0	0.00115587	0	0.00502264	0	1.00354	0
0.065	1.0104	0	0.0011928	0	0.0051847	0	1.00365	0
0.066	1.01073	0	0.00123035	0	0.00534953	0	1.00376	0
0.067	1.01106	0	0.0012685	0	0.00551713	0	1.00388	0
0.068	1.0114	0	0.00130726	0	0.00568752	0	1.004	0
0.069	1.01175	0	0.00134663	0	0.0058607	0	1.00411	0
0.07	1.0121	0	0.00138662	0	0.0060367	0	1.00424	0
0.071	1.01246	0	0.00142722	0	0.00621553	0	1.00436	0
0.072	1.01282	0	0.00146844	0	0.00639719	0	1.00448	0
0.073	1.01318	0	0.00151028	0	0.00658171	0	1.00461	0
0.074	1.01356	0	0.00155273	0	0.00676909	0	1.00474	0
0.075	1.01394	0	0.00159582	0	0.00695935	0	1.00487	0
0.076	1.01432	0	0.00163952	0	0.00715251	0	1.005	0
0.077	1.01471	0	0.00168385	0	0.00734858	0	1.00513	0
0.078	1.01511	0	0.00172881	0	0.00754758	0	1.00527	0
0.079	1.01551	0	0.0017744	0	0.00774951	0	1.0054	0
0.08	1.01591	0	0.00182062	0	0.0079544	0	1.00554	0
0.081	1.01633	0	0.00186748	0	0.00816226	0	1.00568	0
0.082	1.01675	0	0.00191497	0	0.00837311	0	1.00583	0
0.083	1.01717	0	0.0019631	0	0.00858696	0	1.00597	0
0.084	1.0176	0	0.00201187	0	0.00880384	0	1.00612	0
0.085	1.01804	0	0.00206129	0	0.00902375	0	1.00626	0
0.086	1.01848	0	0.00211134	0	0.00924672	0	1.00641	0
0.087	1.01893	0	0.00216205	0	0.00947276	0	1.00657	0
0.088	1.01938	0	0.00221341	0	0.00970189	0	1.00672	0
0.089	1.01984	0	0.00226542	0	0.00993413	0	1.00688	0
0.09	1.0203	0	0.00231808	0	0.0101695	0	1.00703	0
0.091	1.02078	0	0.0023714	0	0.010408	0	1.00719	0
0.092	1.02125	0	0.00242538	0	0.0106497	0	1.00735	0
0.093	1.02174	0	0.00248002	0	0.0108946	0	1.00751	0
0.094	1.02223	0	0.00253533	0	0.0111426	0	1.00768	0
0.095	1.02272	0	0.0025913	0	0.0113939	0	1.00785	0
0.096	1.02323	0	0.00264794	0	0.0116485	0	1.00801	0
0.097	1.02373	0	0.00270526	0	0.0119063	0	1.00818	0
0.098	1.02425	0	0.00276325	0	0.0121674	0	1.00836	0
0.099	1.02477	0	0.00282192	0	0.0124318	0	1.00853	0
0.1	1.0253	0	0.00288126	0	0.0126995	0	1.00871	0
0.101	1.02583	0	0.00294129	0	0.0129706	0	1.00888	0
0.102	1.02637	0	0.00300201	0	0.0132451	0	1.00906	0
0.103	1.02692	0	0.00306342	0	0.013523	0	1.00924	0
0.104	1.02747	0	0.00312552	0	0.0138043	0	1.00943	0
0.105	1.02803	0	0.00318831	0	0.014089	0	1.00961	0
0.106	1.0286	0	0.0032518	0	0.0143772	0	1.0098	0
0.107	1.02917	0	0.00331599	0	0.0146689	0	1.00999	0
0.108	1.02975	0	0.00338089	0	0.0149642	0	1.01018	0
0.109	1.03033	0	0.00344649	0	0.015263	0	1.01037	0
0.11	1.03093	0	0.0035128	0	0.0155653	0	1.01056	0
0.111	1.03153	0	0.00357983	0	0.0158713	0	1.01076	0
0.112	1.03213	0	0.00364757	0	0.0161809	0	1.01096	0
0.113	1.03275	0	0.00371604	0	0.0164941	0	1.01116	0
0.114	1.03337	0	0.00378523	0	0.0168111	0	1.01136	0
0.115	1.03399	0	0.00385514	0	0.0171317	0	1.01157	0
0.116	1.03463	0	0.00392579	0	0.0174561	0	1.01177	0
0.117	1.03527	0	0.00399717	0	0.0177843	0	1.01198	0
0.118	1.03592	0	0.00406929	0	0.0181162	0	1.01219	0
0.119	1.03657	0	0.00414215	0	0.018452	0	1.0124	0
0.12	1.03723	0	0.00421575	0	0.0187917	0	1.01261	0
0.121	1.0379	0	0.0042901	0	0.0191352	0	1.01283	0
0.122	1.03858	0	0.00436521	0	0.0194827	0	1.01305	0
0.123	1.03926	0	0.00444107	0	0.0198341	0	1.01327	0
0.124	1.03995	0	0.0045177	0	0.0201896	0	1.01349	0
0.125	1.04065	0	0.00459508	0	0.020549	0	1.01371	0
0.126	1.04136	0	0.00467324	0	0.0209125	0	1.01394	0
0.127	1.04207	0	0.00475217	0	0.0212801	0	1.01416	0
0.128	1.04279	0	0.00483188	0	0.0216519	0	1.01439	0
0.129	1.04352	0	0.00491236	0	0.0220278	0	1.01463	0
0.13	1.04426	0	0.00499364	0	0.0224079	0	1.01486	0
0.131	1.045	0	0.0050757	0	0.0227923	0	1.01509	0
0.132	1.04576	0	0.00515855	0	0.0231809	0	1.01533	0
0.133	1.04652	0	0.00524221	0	0.0235739	0	1.01557	0
0.134	1.04728	0	0.00532667	0	0.0239712	0	1.01581	0
0.135	1.04806	0	0.00541193	0	0.024373	0	1.01605	0
0.136	1.04884	0	0.00549801	0	0.0247791	0	1.0163	0
0.137	1.04964	0	0.0055849	0	0.0251898	0	1.01655	0
0.138	1.05044	0	0.00567262	0	0.025605	0	1.0168	0
0.139	1.05125	0	0.00576116	0	0.0260247	0	1.01705	0
0.14	1.05206	0	0.00585054	0	0.0264491	0	1.0173	0
0.141	1.05289	0	0.00594075	0	0.0268781	0	1.01756	0
0.142	1.05372	0	0.0060318	0	0.0273119	0	1.01781	0
0.143	1.05457	0	0.0061237	0	0.0277503	0	1.01807	0
0.144	1.05542	0	0.00621645	0	0.0281936	0	1.01833	0
0.145	1.05628	0	0.00631006	0	0.0286418	0	1.0186	0
0.146	1.05715	0	0.00640453	0	0.0290948	0	1.01886	0
0.147	1.05802	0	0.00649987	0	0.0295528	0	1.01913	0
0.148	1.05891	0	0.00659609	0	0.0300158	0	1.0194	0
0.149	1.05981	0	0.00669318	0	0.0304838	0	1.01967	0
0.15	1.06071	0	0.00679116	0	0.030957	0	1.01995	0
0.151	1.06162	0	0.00689003	0	0.0314353	0	1.02022	0
0.152	1.06255	0	0.0069898	0	0.0319188	0	1.0205	0
0.153	1.06348	0	0.00709047	0	0.0324076	0	1.02078	0
0.154	1.06442	0	0.00719205	0	0.0329018	0	1.02106	0
0.155	1.06537	0	0.00729454	0	0.0334013	0	1.02135	0
0.156	1.06634	0	0.00739796	0	0.0339063	0	1.02163	0
0.157	1.06731	0	0.00750231	0	0.0344168	0	1.02192	0
0.158	1.06829	0	0.00760759	0	0.0349329	0	1.02221	0
0.159	1.06928	0	0.00771381	0	0.0354546	0	1.02251	0
0.16	1.07028	0	0.00782098	0	0.035982	0	1.0228	0
0.161	1.07129	0	0.0079291	0	0.0365152	0	1.0231	0
0.162	1.07231	0	0.00803818	0	0.0370542	0	1.0234	0
0.163	1.07335	0	0.00814824	0	0.0375991	0	1.0237	0
0.164	1.07439	0	0.00825927	0	0.03815	0	1.024	0
0.165	1.07544	0	0.00837128	0	0.038707	0	1.02431	0
0.166	1.0765	0	0.00848428	0	0.0392701	0	1.02462	0
0.167	1.07758	0	0.00859828	0	0.0398394	0	1.02493	0
0.168	1.07866	0	0.00871329	0	0.040415	0	1.02524	0
0.169	1.07976	0	0.00882931	0	0.0409969	0	1.02556	0
0.17	1.08087	0	0.00894635	0	0.0415853	0	1.02587	0
0.171	1.08199	0	0.00906442	0	0.0421802	0	1.02619	0
0.172	1.08312	0	0.00918353	0	0.0427817	0	1.02651	0
0.173	1.08426	0	0.00930368	0	0.0433898	0	1.02684	0
0.174	1.08542	0	0.00942489	0	0.0440048	0	1.02716	0
0.175	1.08658	0	0.00954716	0	0.0446266	0	1.02749	0
0.176	1.08776	0	0.00967051	0	0.0452554	0	1.02782	0
0.177	1.08895	0	0.00979493	0	0.0458913	0	1.02816	0
0.178	1.09015	0	0.00992044	0	0.0465343	0	1.02849	0
0.179	1.09137	0	0.0100471	0	0.0471845	0	1.02883	0
0.18	1.0926	0	0.0101748	0	0.0478421	0	1.02917	0
0.181	1.09384	0	0.0103036	0	0.0485072	0	1.02951	0
0.182	1.09509	0	0.0104336	0	0.0491798	0	1.02985	0
0.183	1.09636	0	0.0105647	0	0.0498601	0	1.0302	0
0.184	1.09764	0	0.0106969	0	0.0505482	0	1.03055	0
0.185	1.09893	0	0.0108303	0	0.0512441	0	1.0309	0
0.186	1.10024	0	0.0109649	0	0.0519481	0	1.03125	0
0.187	1.10156	0	0.0111007	0	0.0526602	0	1.03161	0
0.188	1.10289	0	0.0112376	0	0.0533806	0	1.03197	0
0.189	1.10424	0	0.0113758	0	0.0541093	0	1.03233	0
0.19	1.10561	0	0.0115151	0	0.0548466	0	1.03269	0
0.191	1.10698	0	0.0116557	0	0.0555925	0	1.03306	0
0.192	1.10838	0	0.0117975	0	0.0563471	0	1.03343	0
0.193	1.10979	0	0.0119406	0	0.0571107	0	1.0338	0
0.194	1.11121	0	0.0120849	0	0.0578834	0	1.03417	0
0.195	1.11265	0	0.0122305	0	0.0586652	0	1.03455	0
0.196	1.11411	0	0.0123774	0	0.0594564	0	1.03492	0
0.197	1.11558	0	0.0125256	0	0.0602572	0	1.0353	0
0.198	1.11706	0	0.0126751	0	0.0610676	0	1.03569	0
0.199	1.11857	0	0.0128259	0	0.0618878	0	1.03607	0
0.2	1.12009	0	0.0129781	0	0.0627181	0	1.03646	0
0.201	1.12163	0	0.0131316	0	0.0635586	0	1.03685	0
0.202	1.12318	0	0.0132865	0	0.0644094	0	1.03724	0
0.203	1.12476	0	0.0134427	0	0.0652708	0	1.03764	0
0.204	1.12635	0	0.0136004	0	0.0661429	0	1.03804	0
0.205	1.12796	0	0.0137595	0	0.0670259	0	1.03844	0
0.206	1.12958	0	0.01392	0	0.0679201	0	1.03884	0
0.207	1.13123	0	0.0140819	0	0.0688257	0	1.03925	0
0.208	1.1329	0	0.0142454	0	0.0697428	0	1.03965	0
0.209	1.13458	0	0.0144103	0	0.0706718	0	1.04007	0
0.21	1.13629	0	0.0145767	0	0.0716127	0	1.04048	0
0.211	1.13802	0	0.0147446	0	0.0725659	0	1.0409	0
0.212	1.13976	0	0.014914	0	0.0735316	0	1.04131	0
0.213	1.14153	0	0.015085	0	0.0745101	0	1.04174	0
0.214	1.14332	0	0.0152576	0	0.0755016	0	1.04216	0
0.215	1.14513	0	0.0154318	0	0.0765064	0	1.04259	0
0.216	1.14696	0	0.0156076	0	0.0775248	0	1.04302	0
0.217	1.14882	0	0.015785	0	0.0785571	0	1.04345	0
0.218	1.1507	0	0.0159641	0	0.0796035	0	1.04389	0
0.219	1.1526	0	0.0161448	0	0.0806645	0	1.04432	0
0.22	1.15453	0	0.0163273	0	0.0817402	0	1.04477	0
0.221	1.15649	0	0.0165115	0	0.0828312	0	1.04521	0
0.222	1.15846	0	0.0166974	0	0.0839376	0	1.04566	0
0.223	1.16047	0	0.0168852	0	0.08506	0	1.04611	0
0.224	1.1625	0	0.0170747	0	0.0861986	0	1.04656	0
0.225	1.16456	0	0.017266	0	0.0873538	0	1.04701	0
0.226	1.16665	0	0.0174592	0	0.0885262	0	1.04747	0
0.227	1.16876	0	0.0176543	0	0.0897161	0	1.04793	0
0.228	1.1709	0	0.0178514	0	0.090924	0	1.0484	0
0.229	1.17308	0	0.0180503	0	0.0921503	0	1.04886	0
0.23	1.17528	0	0.0182513	0	0.0933955	0	1.04934	0
0.231	1.17752	0	0.0184542	0	0.0946602	0	1.04981	0
0.232	1.17979	0	0.0186592	0	0.0959449	0	1.05029	0
0.233	1.18209	0	0.0188663	0	0.0972502	0	1.05076	0
0.234	1.18443	0	0.0190755	0	0.0985767	0	1.05125	0
0.235	1.1868	0	0.0192869	0	0.099925	0	1.05173	0
0.236	1.18921	0	0.0195004	0	0.101296	0	1.05222	0
0.237	1.19165	0	0.0197162	0	0.10269	0	1.05271	0
0.238	1.19414	0	0.0199343	0	0.104107	0	1.05321	0
0.239	1.19666	0	0.0201547	0	0.10555	0	1.05371	0
0.24	1.19923	0	0.0203775	0	0.107018	0	1.05421	0
0.241	1.20183	0	0.0206027	0	0.108512	0	1.05472	0
0.242	1.20448	0	0.0208305	0	0.110034	0	1.05523	0
0.243	1.20718	0	0.0210607	0	0.111584	0	1.05574	0
0.244	1.20992	0	0.0212935	0	0.113163	0	1.05625	0
0.245	1.21272	0	0.021529	0	0.114773	0	1.05677	0
0.246	1.21556	0	0.0217672	0	0.116414	0	1.0573	0
0.247	1.21845	0	0.0220083	0	0.118089	0	1.05782	0
0.248	1.2214	0	0.0222521	0	0.119797	0	1.05835	0
0.249	1.22441	0	0.0224989	0	0.121541	0	1.05889	0
0.25	1.22748	0	0.0227488	0	0.123323	0	1.05943	0
0.251	1.23061	0	0.0230017	0	0.125144	0	1.05997	0
0.252	1.2338	0	0.0232579	0	0.127005	0	1.06051	0
0.253	1.23706	0	0.0235174	0	0.12891	0	1.06106	0
0.254	1.2404	0	0.0237802	0	0.130859	0	1.06162	0
0.255	1.24381	0	0.0240467	0	0.132856	0	1.06217	0
0.256	1.2473	0	0.0243167	0	0.134903	0	1.06274	0
0.257	1.25087	0	0.0245906	0	0.137003	0	1.0633	0
0.258	1.25453	0	0.0248685	0	0.13916	0	1.06387	0
0.259	1.25829	0	0.0251505	0	0.141376	0	1.06445	0
0.26	1.26215	0	0.0254367	0	0.143656	0	1.06503	0
0.261	1.26612	0	0.0257275	0	0.146005	0	1.06561	0
0.262	1.2702	0	0.0260231	0	0.148427	0	1.0662	0
0.263	1.27441	0	0.0263236	0	0.150928	0	1.0668	0
0.264	1.27875	0	0.0266295	0	0.153515	0	1.0674	0
0.265	1.28324	0	0.026941	0	0.156196	0	1.068	0
0.266	1.2879	0	0.0272585	0	0.15898	0	1.06861	0
0.267	1.29273	0	0.0275826	0	0.161877	0	1.06923	0
0.268	1.29777	0	0.0279136	0	0.164901	0	1.06986	0
0.269	1.30302	0	0.0282524	0	0.168068	0	1.07049	0
0.27	1.30854	0	0.0285997	0	0.171396	0	1.07113	0
0.271	1.31435	0	0.0289565	0	0.174912	0	1.07177	0
0.272	1.32051	0	0.0293242	0	0.178648	0	1.07243	0
0.273	1.32708	0	0.0297046	0	0.18265	0	1.07309	0
0.274	1.33418	0	0.0301001	0	0.18698	0	1.07377	0
0.275	1.34195	0	0.0305146	0	0.191735	0	1.07446	0
0.276	1.35065	0	0.0309543	0	0.197077	0	1.07517	0
0.277	1.36077	0	0.0314311	0	0.203312	0	1.0759	0
0.278	1.37351	0	0.0319738	0	0.211191	0	1.07668	0
0.279	1.39382	0	0.0326995	0	0.223775	0	1.07757	0
0.279278	1.40556	0.00985131	0.033006	0.000231333	0.230827	0.00496602	1.07797	0.000116614
0.279547	1.40599	0.0178239	0.033085	0.000419421	0.231778	0.0104917	1.07815	0.000246885
0.279815	1.40589	0.0229096	0.0331517	0.000540221	0.231778	0.0140002	1.07831	0.000330132
0.279971	1.40639	0.0254668	0.0332036	0.000601249	0.232076	0.0156999	1.07841	0.000370662
0.28024	1.40688	0.0293497	0.0332845	0.000694365	0.232368	0.0182676	1.07858	0.00043218
0.280509	1.40736	0.0328062	0.0333652	0.000777755	0.232634	0.020534	1.07875	0.000486813
0.280665	1.40767	0.0346719	0.0334127	0.000822983	0.232804	0.0217527	1.07885	0.000516329
0.280933	1.40818	0.0376811	0.0334944	0.000896268	0.233088	0.0237132	1.07902	0.000564033
0.281202	1.40868	0.0404891	0.033576	0.00096506	0.233363	0.0255379	1.07919	0.000608697
0.281358	1.40898	0.0420471	0.0336237	0.00100341	0.233527	0.0265488	1.07929	0.000633556
0.281627	1.4095	0.0446133	0.0337058	0.00106685	0.233808	0.0282118	1.07946	0.000674639
0.281895	1.41	0.047059	0.0337879	0.00112767	0.234084	0.0297947	1.07963	0.000713969
0.282051	1.4103	0.0484343	0.0338358	0.00116203	0.234246	0.0306841	1.07973	0.000736167
0.28232	1.41082	0.0507247	0.0339182	0.0012195	0.234524	0.0321642	1.0799	0.000773277
0.282589	1.41133	0.0529334	0.0340006	0.00127523	0.2348	0.0335905	1.08008	0.000809238
0.282745	1.41162	0.0541854	0.0340487	0.00130696	0.234961	0.0343986	1.08018	0.000829702
0.283013	1.41214	0.0562846	0.0341314	0.0013604	0.235237	0.0357529	1.08035	0.00086415
0.283282	1.41265	0.0583242	0.0342143	0.00141261	0.235512	0.0370681	1.08052	0.00089779
0.283438	1.41294	0.0594863	0.0342625	0.00144249	0.235672	0.0378173	1.08062	0.000917034
0.283707	1.41345	0.0614439	0.0343456	0.00149303	0.235946	0.0390789	1.08079	0.000949581
0.283975	1.41396	0.0633559	0.0344288	0.00154266	0.23622	0.0403107	1.08096	0.000981531
0.284131	1.41426	0.0644493	0.0344772	0.00157117	0.236379	0.041015	1.08107	0.000999877
0.2844	1.41476	0.0662974	0.0345606	0.00161955	0.236652	0.0422051	1.08124	0.00103101
0.284669	1.41527	0.0681093	0.0346441	0.00166723	0.236924	0.0433716	1.08141	0.00106168
0.284825	1.41557	0.0691483	0.0346927	0.00169469	0.237082	0.0440405	1.08151	0.00107935
0.285093	1.41607	0.0709089	0.0347764	0.00174141	0.237354	0.0451736	1.08169	0.00110939
0.285362	1.41658	0.07264	0.0348603	0.00178758	0.237625	0.0462877	1.08186	0.00113908
0.285518	1.41687	0.0736349	0.0349091	0.00181423	0.237782	0.0469278	1.08196	0.00115621
0.285787	1.41738	0.0753238	0.0349931	0.00185964	0.238052	0.0480145	1.08213	0.00118541
0.286055	1.41788	0.0769884	0.0350772	0.00190463	0.238322	0.0490853	1.08231	0.00121433
0.286211	1.41817	0.0779465	0.0351263	0.00193063	0.238478	0.0497017	1.08241	0.00123105
0.28648	1.41868	0.0795758	0.0352106	0.00197502	0.238747	0.0507497	1.08259	0.00125957
0.286749	1.41918	0.0811845	0.0352951	0.00201907	0.239015	0.0517843	1.08276	0.00128788
0.286905	1.41947	0.0821118	0.0353443	0.00204456	0.239171	0.0523807	1.08286	0.00130426
0.287173	1.41997	0.0836906	0.0354289	0.00208812	0.239438	0.053396	1.08304	0.00133226
0.287442	1.42047	0.0852519	0.0355137	0.00213142	0.239704	0.0544	1.08321	0.00136008
0.287598	1.42076	0.0861528	0.0355631	0.0021565	0.239859	0.0549793	1.08332	0.00137619
0.287867	1.42126	0.0876884	0.0356481	0.00219941	0.240125	0.0559667	1.08349	0.00140376
0.288135	1.42176	0.0892088	0.0357332	0.0022421	0.24039	0.0569443	1.08367	0.00143119
0.288291	1.42205	0.0900871	0.0357828	0.00226685	0.240544	0.057509	1.08377	0.00144709
0.28856	1.42254	0.0915852	0.0358681	0.00230924	0.240808	0.0584722	1.08395	0.00147432
0.288829	1.42304	0.0930703	0.0359535	0.00235145	0.241071	0.0594269	1.08412	0.00150144
0.288985	1.42333	0.0939288	0.0360032	0.00237594	0.241224	0.0599789	1.08423	0.00151717
0.289253	1.42382	0.0953943	0.0360889	0.00241791	0.241487	0.0609211	1.0844	0.00154414
0.289522	1.42431	0.0968484	0.0361746	0.00245975	0.241749	0.0618559	1.08458	0.00157101
0.289678	1.4246	0.0976896	0.0362245	0.00248404	0.241901	0.0623967	1.08468	0.00158661
0.289947	1.42509	0.0991266	0.0363105	0.00252568	0.242162	0.0633205	1.08486	0.00161337
0.290215	1.42558	0.100553	0.0363965	0.00256722	0.242423	0.0642377	1.08504	0.00164005
0.290371	1.42587	0.101379	0.0364466	0.00259136	0.242574	0.0647687	1.08514	0.00165555
0.29064	1.42636	0.102791	0.0365329	0.00263275	0.242833	0.0656762	1.08532	0.00168214
0.290909	1.42685	0.104194	0.0366192	0.00267407	0.243092	0.066578	1.0855	0.00170869
0.291065	1.42713	0.105006	0.0366696	0.00269809	0.243242	0.0671002	1.0856	0.00172411
0.291333	1.42762	0.106395	0.0367561	0.0027393	0.2435	0.0679934	1.08578	0.00175059
0.291602	1.42811	0.107777	0.0368428	0.00278046	0.243757	0.0688814	1.08596	0.00177702
0.291758	1.42839	0.108577	0.0368933	0.00280439	0.243907	0.0693959	1.08607	0.0017924
0.292027	1.42888	0.109946	0.0369802	0.00284548	0.244163	0.0702762	1.08625	0.00181879
0.292295	1.42936	0.111308	0.0370672	0.00288653	0.244419	0.0711519	1.08642	0.00184516
0.292451	1.42964	0.112098	0.0371178	0.0029104	0.244567	0.0716595	1.08653	0.0018605
0.29272	1.43013	0.11345	0.037205	0.00295141	0.244822	0.0725283	1.08671	0.00188684
0.292989	1.43061	0.114795	0.0372923	0.0029924	0.245076	0.0733931	1.08689	0.00191317
0.293145	1.43089	0.115574	0.0373432	0.00301625	0.245223	0.0738945	1.08699	0.00192849
0.293413	1.43137	0.11691	0.0374307	0.00305722	0.245476	0.0747531	1.08718	0.00195481
0.293682	1.43185	0.118239	0.0375183	0.00309819	0.245728	0.0756079	1.08736	0.00198113
0.293838	1.43213	0.119011	0.0375694	0.00312203	0.245875	0.0761038	1.08746	0.00199645
0.294107	1.43261	0.120332	0.0376572	0.00316301	0.246126	0.0769531	1.08764	0.00202277
0.294375	1.43309	0.121647	0.0377451	0.00320399	0.246377	0.0777991	1.08782	0.0020491
0.294531	1.43336	0.122411	0.0377963	0.00322785	0.246522	0.07829	1.08793	0.00206443
0.2948	1.43384	0.123719	0.0378844	0.00326886	0.246772	0.079131	1.08811	0.00209077
0.295069	1.43431	0.125022	0.0379727	0.00330989	0.247021	0.0799691	1.08829	0.00211714
0.295225	1.43459	0.125778	0.0380241	0.00333378	0.247165	0.0804554	1.0884	0.00213249
0.295493	1.43506	0.127075	0.0381125	0.00337486	0.247413	0.0812889	1.08858	0.00215888
0.295762	1.43554	0.128367	0.0382011	0.00341596	0.24766	0.0821198	1.08876	0.00218529
0.295918	1.43581	0.129117	0.0382527	0.0034399	0.247804	0.0826021	1.08887	0.00220067
0.296187	1.43628	0.130402	0.0383414	0.00348107	0.24805	0.0834288	1.08905	0.00222712
0.296455	1.43675	0.131684	0.0384303	0.00352228	0.248296	0.0842531	1.08924	0.0022536
0.296611	1.43703	0.132428	0.038482	0.00354629	0.248438	0.0847317	1.08934	0.00226902
0.29688	1.4375	0.133704	0.0385711	0.00358757	0.248682	0.0855524	1.08953	0.00229555
0.297149	1.43796	0.134977	0.0386603	0.00362891	0.248926	0.0863708	1.08971	0.00232211
0.297305	1.43824	0.135716	0.0387122	0.00365299	0.249068	0.0868461	1.08982	0.00233759
0.297573	1.4387	0.136983	0.0388016	0.00369441	0.24931	0.0876612	1.09	0.00236421
0.297842	1.43917	0.138247	0.0388911	0.00373589	0.249552	0.0884743	1.09019	0.00239087
0.297998	1.43944	0.138981	0.0389432	0.00376007	0.249693	0.0889466	1.09029	0.0024064
0.298267	1.4399	0.140241	0.0390329	0.00380165	0.249933	0.0897566	1.09048	0.00243312
0.298535	1.44037	0.141497	0.0391227	0.0038433	0.250173	0.0905649	1.09066	0.00245989
0.298691	1.44063	0.142227	0.039175	0.00386757	0.250313	0.0910345	1.09077	0.00247549
0.29896	1.4411	0.14348	0.039265	0.00390933	0.250552	0.0918401	1.09096	0.00250233
0.299229	1.44156	0.144729	0.0393551	0.00395117	0.25079	0.092644	1.09114	0.00252922
0.299385	1.44182	0.145456	0.0394076	0.00397555	0.250929	0.0931112	1.09125	0.00254489
0.299653	1.44228	0.146701	0.0394979	0.00401751	0.251167	0.0939127	1.09144	0.00257186
0.299922	1.44275	0.147945	0.0395884	0.00405957	0.251406	0.094713	1.09162	0.00259889
